player_id,full_name
8446812.0,John Ferguson
8446814.0,Norm Ferguson
8446819.0,Mike Fidler
8446823.0,Ray Ferraro
8446825.0,Steven Finn
8446826.0,Jeff Finley
8446827.0,Bob Fitchner
8446828.0,Ross Fitzpatrick
8446829.0,Mark Fitzpatrick
8446830.0,Tom Fitzgerald
8446831.0,Stephane Fiset
8446835.0,Phil Hergesheimer
8446838.0,Patrick Flatley
8446840.0,Wally Hergesheimer
8446842.0,Red Heron
8446843.0,Orville Heximer
8446846.0,Bryan Hextall
8446847.0,Theo Fleury
8446849.0,John Flesch
8446850.0,Bryan Hextall
8446853.0,Vic Heyliger
8446856.0,Bill Hicke
8446857.0,Henry Hicks
8446858.0,Wayne Hicks
8446859.0,Ike Hildebrand
8446860.0,Mel Hill
8446861.0,Dutch Hiller
8446864.0,Larry Hillman
8446865.0,Wayne Hillman
8446866.0,Bill Flett
8446868.0,Rob Flockhart
8446869.0,Ron Flockhart
8446870.0,Larry Floyd
8446871.0,Lee Fogolin
8446873.0,Bryan Fogarty
8446876.0,Mike Foligno
8446877.0,Normie Himes
8446885.0,Bert Hirschfeld
8446886.0,Lionel Hitchman
8446889.0,Ed Hoekstra
8446890.0,Phil Hoene
8446893.0,Terry Holbrook
8446894.0,Jerry Holland
8446895.0,Flash Hollett
8446896.0,Gord Hollingworth
8446897.0,Bill Holmes
8446898.0,Chuck Holmes
8446899.0,Brian Ford
8446901.0,Lou Holmes
8446903.0,John Holota
8446905.0,Gary Holt
8446907.0,Albert Holway
8446908.0,Dave Forbes
8446909.0,Mike Forbes
8446912.0,Doug Horbul
8446913.0,Pete Horeck
8446914.0,George Horne
8446915.0,Red Horner
8446916.0,Larry Hornung
8446917.0,Tim Horton
8446918.0,Bronco Horvath
8446919.0,Claude Houde
8446924.0,Syd Howe
8446925.0,Vic Howe
8446926.0,Harry Howell
8446928.0,Dave Hrechkosy
8446929.0,Jim Hrycuik
8446930.0,Steve Hrymnak
8446931.0,Rolly Huard
8446932.0,Dave Fortier
8446933.0,Fran Huck
8446935.0,Marc Fortier
8446936.0,Corey Foster
8446937.0,Norm Foster
8446939.0,Dwight Foster
8446940.0,Nick Fotiu
8446941.0,Fred Hucul
8446944.0,Dave Hudson
8446945.0,Jim Fox
8446946.0,Al Huggins
8446947.0,Greg Fox
8446950.0,Bobby Francis
8446951.0,Ron Francis
8446952.0,Lou Franceschetti
8446954.0,Albert Hughes
8446955.0,Frantisek Musil
8446957.0,Curt Fraser
8446959.0,Brent Hughes
8446962.0,Dan Frawley
8446964.0,Howie Hughes
8446967.0,Dennis Hull
8446968.0,Fred Hunt
8446970.0,Mark Freer
8446971.0,Karl Friesen
8446975.0,Ron Friest
8446976.0,Len Frig
8446977.0,Dan Fridgen
8446978.0,Robbie Ftorek
8446981.0,Miroslav Frycer
8446982.0,Bob Froese
8446985.0,Mark Fusco
8446989.0,Link Gaetz
8446991.0,Grant Fuhr
8446993.0,Paul Gagne
8446996.0,Jody Gage
8446997.0,Dave Gagner
8446998.0,Bob Gainey
8447000.0,Michel Galarneau
8447001.0,Gerard Gallant
8447004.0,Garry Galley
8447005.0,David Gagnon
8447008.0,Ron Hurst
8447009.0,Ron Huston
8447012.0,Bill Hutton
8447013.0,Harry Hyland
8447014.0,Dave Hynes
8447016.0,Earl Ingarfield
8447017.0,Johnny Ingoldsby
8447018.0,Frank Ingram
8447019.0,Ron Ingram
8447020.0,Dick Irvin
8447021.0,Ted Irvine
8447022.0,Ivan Irwin
8447023.0,Art Jackson
8447024.0,Harold Jackson
8447025.0,Busher Jackson
8447026.0,Jack Jackson
8447027.0,Lloyd Jackson
8447029.0,Troy Gamble
8447033.0,Perry Ganchar
8447035.0,Stan Jackson
8447036.0,Walter Jackson
8447039.0,Bill Gardner
8447041.0,Gerry James
8447042.0,Dave Gardner
8447044.0,Lou Jankowski
8447045.0,Doug Jarrett
8447047.0,Paul Gardner
8447048.0,Gary Jarrett
8447049.0,Pierre Jarry
8447050.0,James Jarvis
8447051.0,Larry Jeffrey
8447052.0,Roger Jenkins
8447053.0,Bill Jennings
8447055.0,Frank Jerwa
8447056.0,Joe Jerwa
8447060.0,Bjorn Johansson
8447062.0,Danny Gare
8447066.0,John Garrett
8447067.0,Mike Gartner
8447071.0,Johan Garpenlov
8447072.0,Dallas Gaume
8447074.0,Jean-Marc Gaulin
8447076.0,Steve Gatzos
8447078.0,Stew Gavin
8447086.0,Brad Gassoff
8447091.0,Martin Gelinas
8447092.0,Don Johns
8447093.0,Allan Johnson
8447094.0,Danny Johnson
8447098.0,Ivan Johnson
8447099.0,Jim Johnson
8447101.0,Tom Johnson
8447102.0,Virgil Johnson
8447104.0,George Johnston
8447105.0,Joey Johnston
8447106.0,Larry Johnston
8447107.0,Marshall Johnston
8447109.0,Ross Johnstone
8447110.0,Aurel Joliat
8447113.0,Buck Jones
8447115.0,Danny Geoffrion
8447116.0,Ron Jones
8447117.0,Eddie Joyal
8447124.0,Bing Juckes
8447126.0,Bill Juzda
8447127.0,Bob Kabel
8447128.0,Ed Kachur
8447129.0,Vern Kaiser
8447131.0,Alex Kaleta
8447132.0,Max Kaminsky
8447133.0,Bingo Kampman
8447137.0,Sheldon Kannegiesser
8447138.0,Al Karlander
8447139.0,John Keating
8447141.0,Jack Keating
8447143.0,Duke Keats
8447144.0,Butch Keeling
8447145.0,Larry Keenan
8447146.0,Ralph Keller
8447147.0,Dave Kelly
8447148.0,Pete Kelly
8447149.0,Red Kelly
8447150.0,Pep Kelly
8447154.0,Barry Gibbs
8447157.0,Doug Gibson
8447163.0,Bill Kendall
8447164.0,Forbes Kennedy
8447165.0,Lee Giffin
8447166.0,Ted Kennedy
8447168.0,Rick Kessell
8447169.0,Greg Gilbert
8447170.0,Gilles Gilbert
8447172.0,Rod Gilbert
8447176.0,Curt Giles
8447177.0,Brent Gilchrist
8447179.0,Brian Kilrea
8447180.0,Randy Gilhen
8447181.0,Hec Kilrea
8447182.0,Ken Kilrea
8447183.0,Wally Kilrea
8447184.0,Frank King
8447186.0,Wayne King
8447187.0,Todd Gill
8447188.0,Don Gillen
8447191.0,Mike Gillis
8447192.0,Paul Gillis
8447193.0,Clark Gillies
8447194.0,Jere Gillis
8447199.0,Bobby Kirk
8447200.0,Bob Kirkpatrick
8447205.0,Gaston Gingras
8447206.0,Doug Gilmour
8447209.0,Larry Giroux
8447212.0,Pierre Giroux
8447216.0,Hobie Kitchen
8447217.0,Bob Gladney
8447218.0,Brian Glennie
8447221.0,Lloyd Klein
8447222.0,Ike Klingbeil
8447223.0,Joe Klukay
8447225.0,Bill Knibbs
8447226.0,Nick Knott
8447228.0,George Konik
8447229.0,Russ Kopak
8447231.0,Les Kozak
8447233.0,Steve Kraftcheck
8447234.0,Skip Krake
8447235.0,Joe Krol
8447237.0,Ernie Godden
8447240.0,Dave Kryskow
8447241.0,Ed Kryzanowski
8447242.0,Gord Kuhn
8447243.0,Aggie Kukulowicz
8447245.0,Eddy Godin
8447247.0,Alexander Godynyuk
8447249.0,Eddie Kullman
8447250.0,Alan Kuntz
8447251.0,Murray Kuntz
8447252.0,Orland Kurtenbach
8447257.0,Gus Kyle
8447260.0,Leo Labine
8447265.0,Gord Labossiere
8447270.0,Guy Labrie
8447271.0,Elmer Lach
8447274.0,Claude Laforge
8447275.0,Pete Laframboise
8447283.0,Leo Lafrance
8447285.0,Jean-Guy Lagace
8447286.0,Serge Lajeunesse
8447287.0,Hec Lalande
8447289.0,Newsy Lalonde
8447290.0,Glenn Goldup
8447291.0,Scott Gordon
8447293.0,Larry Goodenough
8447296.0,Butch Goring
8447300.0,John Gould
8447302.0,Tom Gorence
8447303.0,Mario Gosselin
8447304.0,Steve Gotaas
8447305.0,Bobby Gould
8447306.0,Joe Lamb
8447308.0,Jean-Paul Lamirande
8447309.0,Leo Lamoureux
8447310.0,Michel Goulet
8447313.0,Christopher Govedaris
8447314.0,Mike Lampman
8447317.0,Jack Lancien
8447318.0,Myles Lane
8447320.0,Pete Langelle
8447321.0,Alain Langlais
8447322.0,Al Langlois
8447323.0,Charlie Langlois
8447325.0,Jacques Laperriere
8447326.0,Edgar Laprade
8447328.0,Wildor Larochelle
8447330.0,Claude Larose
8447331.0,Norm Larson
8447335.0,Thomas Gradin
8447338.0,Mike Laughton
8447339.0,Brian Lavender
8447344.0,Ron Grahame
8447345.0,Dirk Graham
8447346.0,Pat Graham
8447348.0,Jack Laviolette
8447349.0,Hal Laycoe
8447350.0,Tony Granato
8447351.0,Larry Leach
8447352.0,Danny Grant
8447353.0,Fern LeBlanc
8447354.0,Doug Grant
8447357.0,Dan Gratton
8447361.0,Jack LeClair
8447362.0,Rene Leclerc
8447363.0,Alexei Gusarov
8447364.0,Adam Graves
8447365.0,Hilliard Graves
8447366.0,Steve Graves
8447371.0,Albert Leduc
8447373.0,Bryan Lefley
8447374.0,Roger Leger
8447377.0,Edward Leier
8447378.0,Bobby Leiter
8447383.0,Mark Greig
8447384.0,Mike Greenlay
8447386.0,Stu Grimson
8447390.0,Steve Guenette
8447391.0,Jeff Greenlaw
8447398.0,Randy Gregg
8447400.0,Wayne Gretzky
8447402.0,Rick Green
8447406.0,Ted Green
8447409.0,Ron Greschner
8447414.0,Richard Grenier
8447420.0,Jocelyn Guevremont
8447429.0,Bengt-Ake Gustafsson
8447433.0,Kenneth Gruhl
8447435.0,Paul Guay
8447436.0,Jari Gronstrand
8447437.0,Kevan Guy
8447438.0,Ari Haanpaa
8447439.0,Len Hachborn
8447440.0,Marc Habscheid
8447441.0,Matti Hagman
8447445.0,Bill Hajt
8447449.0,Jeff Hackett
8447450.0,David Haas
8447452.0,Jean Lemieux
8447453.0,Real Lemieux
8447458.0,Bob Halkidis
8447463.0,Taylor Hall
8447464.0,Rich Lemieux
8447465.0,Hec Lepine
8447466.0,Pit Lepine
8447468.0,Art Lesieur
8447469.0,Jack Leswick
8447470.0,Pete Leswick
8447471.0,Tony Leswick
8447472.0,Joe Levandoski
8447473.0,Alex Levinsky
8447474.0,Danny Lewicki
8447477.0,Kevin Haller
8447479.0,Mats Hallin
8447481.0,Doug Halward
8447482.0,Jean Hamel
8447483.0,Pierre Hamel
8447484.0,Herbie Lewis
8447485.0,Gilles Hamel
8447488.0,Al Hamilton
8447489.0,Ken Hammond
8447492.0,Jim Hamilton
8447494.0,Inge Hammarstrom
8447496.0,Ted Hampson
8447497.0,Rick Hampton
8447500.0,Ted Lindsay
8447501.0,Carl Liscombe
8447502.0,Ed Litzenberger
8447503.0,Mark Hamway
8447505.0,Glen Hanlon
8447508.0,Al Hangsleben
8447509.0,Jacques Locas
8447511.0,Norm Locking
8447513.0,Jim Lorentz
8447515.0,Dave Hannan
8447516.0,Rod Lorrain
8447517.0,Clem Loughlin
8447519.0,Norm Lowe
8447520.0,Ross Lowe
8447521.0,Fred Lowrey
8447522.0,Ed Lowrey
8447523.0,Gerry Lowrey
8447525.0,Bernie Lukowich
8447526.0,Pentti Lund
8447527.0,Len Lunde
8447528.0,Joe Lundrigan
8447529.0,Tord Lundstrom
8447530.0,Pat Lundy
8447531.0,Jack Lynch
8447532.0,Vic Lynn
8447534.0,Ron Lyons
8447535.0,Kilby MacDonald
8447536.0,Lowell MacDonald
8447537.0,Parker MacDonald
8447539.0,Hub Macey
8447540.0,Bruce MacGregor
8447543.0,Dave MacKay
8447544.0,Calum MacKay
8447545.0,Mickey MacKay
8447547.0,Fleming MacKell
8447551.0,Richie Hansen
8447552.0,David Hanson
8447560.0,Bill MacKenzie
8447568.0,Terry Harper
8447569.0,Mark Hardy
8447575.0,Howie Mackie
8447577.0,Billy MacMillan
8447579.0,John MacMillan
8447580.0,Al MacNeil
8447582.0,Bud MacPherson
8447587.0,John Mahaffy
8447589.0,Jim Mair
8447590.0,Fern Majeau
8447591.0,Chico Maki
8447592.0,Wayne Maki
8447594.0,Joe Malone
8447595.0,Phil Maloney
8447596.0,Ray Maluta
8447598.0,Gus Mancuso
8447599.0,Jack Mann
8447602.0,Rennison Manners
8447604.0,Georges Mantha
8447606.0,Sylvio Mantha
8447607.0,Bud Maracle
8447608.0,Milan Marcetta
8447609.0,Mush March
8447610.0,Brian Marchinko
8447612.0,Frank Mario
8447613.0,John Mariucci
8447614.0,Gus Marker
8447617.0,Gilles Marotte
8447618.0,Mark Marquess
8447619.0,Gary Marsh
8447620.0,Donnie Marshall
8447621.0,Willie Marshall
8447623.0,Clare Martin
8447624.0,Frank Martin
8447627.0,Pit Martin
8447628.0,Ron Martin
8447629.0,Tom Martin
8447630.0,Brian Glynn
8447631.0,Don Martineau
8447632.0,Paul Masnick
8447633.0,Charlie Mason
8447634.0,George Massecar
8447635.0,Bill Masterton
8447636.0,Frank Mathers
8447637.0,Joe Matte
8447639.0,Dick Mattiussi
8447641.0,Johnny Matz
8447642.0,Wayne Maxner
8447644.0,Shep Mayer
8447645.0,Eddie Mazur
8447648.0,Ted McAneeley
8447649.0,Jud McAtee
8447654.0,Stan McCabe
8447655.0,Bert McCaffrey
8447656.0,Doug McCaig
8447657.0,Dunc McCallum
8447658.0,Billy Harris
8447663.0,Paul Harrison
8447664.0,Jim Harrison
8447666.0,Gerry Hart
8447667.0,Craig Hartsburg
8447671.0,Eddie McCalmon
8447672.0,Rick McCann
8447673.0,Mike Hartman
8447674.0,Thomas McCarthy
8447676.0,Tom McCarthy
8447680.0,Kevin Hatcher
8447684.0,Alan Haworth
8447685.0,Dale Hawerchuk
8447687.0,Dominik Hasek
8447690.0,Greg Hawgood
8447701.0,Brian Hayward
8447707.0,Mark Heaslip
8447708.0,Randy Heath
8447709.0,Glenn Healy
8447710.0,Bob McCord
8447714.0,Anders Hedberg
8447715.0,Guy Hebert
8447716.0,John McCormack
8447717.0,Bill McCreary
8447718.0,Keith McCreary
8447724.0,John McCreedy
8447725.0,Rick Heinz
8447730.0,Paul Henderson
8447732.0,Raimo Helminen
8447733.0,Archie Henderson
8447740.0,Lorne Henning
8447741.0,Duke McCurry
8447742.0,Brian McCutcheon
8447744.0,Ab McDonald
8447746.0,Bucko McDonald
8447747.0,Butch McDonald
8447748.0,Dale Henry
8447755.0,Denis Herron
8447757.0,Bob Hess
8447761.0,Jack McDonald
8447762.0,Jack McDonald
8447765.0,Moylan McDonnell
8447767.0,Al McDonough
8447768.0,Jim McElmury
8447769.0,Jim McFadden
8447770.0,Don McFadyen
8447773.0,Jack McGill
8447774.0,Dennis Hextall
8447775.0,Ron Hextall
8447777.0,Jack McGill
8447779.0,Mickey McGuire
8447780.0,Bert McInenly
8447782.0,Ernie Hicke
8447786.0,Jack McIntyre
8447790.0,Pat Hickey
8447791.0,Jack MacKell
8447792.0,Don McKenney
8447793.0,Brian McKenzie
8447794.0,Alex McKinnon
8447795.0,John McKinnon
8447797.0,Jack McLean
8447799.0,Rollie McLenahan
8447800.0,Glenn Hicks
8447801.0,Doug Hicks
8447802.0,Al McLeod
8447803.0,Jackie McLeod
8447804.0,Mike McMahon
8447805.0,Andre Hidi
8447806.0,Uli Hiemer
8447807.0,Mike McMahon Jr.
8447808.0,Bob McManama
8447810.0,Max McNab
8447812.0,Tim Higgins
8447815.0,Howard McNamara
8447817.0,Billy McNeill
8447818.0,Stu McNeill
8447819.0,Al Hill
8447821.0,Brian Hill
8447822.0,Randy Hillier
8447824.0,Pat McReavy
8447825.0,Bryan McSheffrey
8447826.0,Gord McTavish
8447827.0,Charley McVeigh
8447828.0,Jack McVicar
8447829.0,Gerry Meehan
8447830.0,Brent Meeke
8447831.0,Howie Meeker
8447832.0,Harry Meeking
8447833.0,Paul Meger
8447835.0,Dick Meissner
8447836.0,Tom Mellor
8447837.0,Gerry Melnyk
8447839.0,John Hilworth
8447843.0,Dave Hindmarch
8447845.0,Howie Menard
8447847.0,Bill Meronek
8447849.0,Don Metz
8447850.0,Nick Metz
8447853.0,Larry Mickey
8447854.0,Nick Mickoski
8447855.0,Rudy Migay
8447857.0,Bill Mikkelson
8447858.0,Jim Mikol
8447859.0,Hib Milks
8447863.0,Tom Hirsch
8447864.0,Bill Miller
8447865.0,Jamie Hislop
8447868.0,Ivan Hlinka
8447870.0,Earl Miller
8447872.0,Tom Miller
8447873.0,John Miszuk
8447876.0,Herb Mitchell
8447877.0,Red Mitchell
8447878.0,Bill Moe
8447879.0,Ron Moffat
8447880.0,Doug Mohns
8447883.0,Garry Monahan
8447884.0,Armand Mondou
8447885.0,Hank Monteith
8447886.0,Dickie Moore
8447887.0,Amby Moran
8447888.0,Howie Morenz
8447889.0,Pete Morin
8447890.0,Bernie Morris
8447891.0,Ken Hodge
8447892.0,Ken Hodge
8447893.0,Moe Morris
8447894.0,Don Morrison
8447895.0,Jim Morrison
8447897.0,Lew Morrison
8447898.0,Rod Morrison
8447899.0,Gus Mortson
8447901.0,Ken Mosdell
8447902.0,Bill Mosienko
8447903.0,Morris Mott
8447904.0,Alex Motter
8447905.0,Jim Moxey
8447906.0,Wayne Muloin
8447907.0,Harry Mummery
8447908.0,Dunc Munro
8447909.0,Dan Hodgson
8447912.0,Gerry Munro
8447913.0,Murray Murdoch
8447917.0,Mike Hoffman
8447918.0,Bob Hoffmeyer
8447920.0,Bruce Hoffort
8447921.0,Ron Murphy
8447924.0,Allan Murray
8447925.0,Bob Murray
8447927.0,Ken Holland
8447929.0,Bill Hogaboam
8447930.0,Dale Hoganson
8447931.0,Rob Holland
8447934.0,Paul Holmgren
8447940.0,Mark Holden
8447941.0,Randy Holt
8447945.0,Goran Hogosta
8447950.0,Larry Hopkins
8447951.0,Warren Holmes
8447957.0,Ron Hoover
8447958.0,Bobby Holik
8447959.0,Miloslav Horava
8447961.0,Martin Hostak
8447962.0,Dean Hopkins
8447963.0,Tony Horacek
8447968.0,Ken Murray
8447972.0,Vic Myles
8447973.0,Jim Nahrgang
8447974.0,Lou Nanne
8447975.0,Paul Houck
8447976.0,Rich Nantais
8447977.0,Ralph Nattrass
8447979.0,Bill Houlder
8447980.0,Ed Hospodar
8447981.0,Doug Houda
8447984.0,Greg Hotham
8447985.0,Mike Hough
8447988.0,Rejean Houle
8447989.0,Phil Housley
8447990.0,Ken Houston
8447993.0,Viktor Nechayev
8447995.0,Garry Howatt
8447996.0,Jim Neilson
8447998.0,Eric Nesterenko
8447999.0,Mike Neville
8448000.0,Gordie Howe
8448001.0,Bob Nevin
8448002.0,Mark Howe
8448004.0,John Newman
8448005.0,Marty Howe
8448008.0,Hickey Nicholson
8448009.0,Paul Nicholson
8448011.0,Frank Nighbor
8448013.0,Reg Noble
8448014.0,Jim Hrivnak
8448015.0,Don Howse
8448016.0,Scott Howson
8448017.0,Tony Hrkac
8448019.0,Dave Hoyda
8448020.0,Kelly Hrudey
8448024.0,Greg Hubick
8448025.0,Willie Huber
8448026.0,Tim Hrynewich
8448029.0,Jiri Hrdina
8448031.0,Simon Nolet
8448032.0,Joe Noris
8448033.0,Rod Norrish
8448034.0,Baldy Northcott
8448035.0,Hank Nowak
8448037.0,Mike Nykoluk
8448038.0,Charlie Huddy
8448039.0,Russell Oatman
8448040.0,Dennis O'Brien
8448042.0,Buddy O'Connor
8448043.0,Fred O'Donnell
8448046.0,Mike Hudson
8448047.0,Don O'Donoghue
8448048.0,Kerry Huffman
8448049.0,Gerry Odrowski
8448050.0,Gerry O'Flaherty
8448051.0,Peanuts O'Flaherty
8448053.0,Brent Hughes
8448055.0,Harry Oliver
8448056.0,Murray Oliver
8448057.0,Bert Olmstead
8448061.0,Jim O'Neil
8448062.0,Tom O'Neill
8448063.0,Bill Orban
8448064.0,Willie O'Ree
8448066.0,Jimmy Orlando
8448068.0,Danny O'Shea
8448069.0,Kevin O'Shea
8448070.0,John Hughes
8448071.0,Jack Hughes
8448075.0,Pat Hughes
8448076.0,Eddie Ouellette
8448077.0,Gerry Ouellette
8448078.0,George Owen
8448079.0,Rosaire Paiement
8448080.0,Pete Palangio
8448081.0,Aldo Palazzari
8448084.0,Joe Papike
8448085.0,Jim Pappin
8448088.0,George Parsons
8448091.0,Brett Hull
8448092.0,Jody Hull
8448093.0,Craig Patrick
8448094.0,Glenn Patrick
8448096.0,Lynn Patrick
8448097.0,Muzz Patrick
8448098.0,George Patterson
8448103.0,Marty Pavelich
8448104.0,Jamie Huscroft
8448106.0,Mark Hunter
8448108.0,Bobby Hull
8448116.0,Dave Hunter
8448117.0,Dale Hunter
8448118.0,Tim Hunter
8448121.0,Mel Pearson
8448123.0,Miroslav Ihnacak
8448124.0,Al Iafrate
8448125.0,Peter Ihnacak
8448128.0,Johnny Peirson
8448130.0,Mike Pelyk
8448131.0,Cliff Pennington
8448133.0,Brian Perry
8448135.0,Garry Peters
8448136.0,Jimmy Peters
8448137.0,Jimmy Peters
8448138.0,Eric Pettinger
8448139.0,Gord Pettinger
8448140.0,Bill Phillips
8448141.0,Merlyn Phillips
8448142.0,Peter Ing
8448144.0,Earl Ingarfield
8448147.0,Noel Picard
8448148.0,Roger Picard
8448149.0,Hal Picketts
8448151.0,Alf Pike
8448152.0,Pierre Pilote
8448153.0,Gerry Pinder
8448154.0,Didier Pitre
8448155.0,Barclay Plager
8448156.0,Bob Plager
8448157.0,Bill Plager
8448158.0,Gerry Plamondon
8448159.0,Hugh Plaxton
8448162.0,Billy Inglis
8448167.0,Bud Poile
8448169.0,Don Poile
8448170.0,Randy Ireland
8448175.0,Gary Inness
8448177.0,Larry Popein
8448178.0,Poul Popiel
8448179.0,Jack Portland
8448181.0,Ray Powell
8448185.0,Ulf Isaksson
8448186.0,Lynn Powis
8448187.0,Babe Pratt
8448188.0,Jack Pratt
8448190.0,Tracy Pratt
8448191.0,Dean Prentice
8448193.0,Jack Price
8448194.0,Noel Price
8448197.0,Joe Primeau
8448201.0,Don Jackson
8448202.0,Jim Jackson
8448203.0,Kari Jalonen
8448204.0,Jeff Jackson
8448207.0,Pat Jablonski
8448208.0,Jaromir Jagr
8448212.0,Goldie Prodgers
8448213.0,Andre Pronovost
8448214.0,Marcel Pronovost
8448215.0,Claude Provost
8448218.0,Steve Janaszak
8448219.0,Bob Janecyk
8448222.0,Craig Janney
8448223.0,Metro Prystai
8448225.0,Mark Janssens
8448227.0,Bob Pulford
8448231.0,Fido Purpur
8448233.0,Jean Pusie
8448235.0,Bill Quackenbush
8448236.0,Max Quackenbush
8448239.0,John Quilty
8448240.0,Pat Quinn
8448242.0,Rags Raglan
8448243.0,Don Raleigh
8448245.0,Les Ramsay
8448246.0,Ken Randall
8448249.0,Matt Ravlich
8448251.0,Paul Raymond
8448253.0,Hannu Jarvenpaa
8448254.0,Doug Jarvis
8448255.0,Iiro Jarvi
8448257.0,Ken Reardon
8448258.0,Terry Reardon
8448259.0,Marc Reaume
8448260.0,Wes Jarvis
8448262.0,Billy Reay
8448265.0,Arto Javanainen
8448268.0,Chris Jensen
8448269.0,Darren Jensen
8448271.0,Grant Jennings
8448272.0,David Jensen
8448275.0,Al Jensen
8448277.0,Steve Jensen
8448283.0,Rick Jodzio
8448285.0,Trevor Johansen
8448287.0,Calle Johansson
8448292.0,Roger Johansson
8448294.0,Terry Johnson
8448297.0,George Redding
8448298.0,Bill Regan
8448299.0,Larry Regan
8448303.0,Jim Johnson
8448304.0,Mark Johnson
8448305.0,Dutch Reibel
8448310.0,Reg Reid
8448311.0,Tom Reid
8448315.0,Leo Reise
8448317.0,Leo Reise
8448320.0,Henri Richard
8448321.0,Maurice Richard
8448322.0,Dave Richardson
8448326.0,Eddie Johnstone
8448327.0,Bernie Johnston
8448328.0,Greg Johnston
8448329.0,Glen Richardson
8448331.0,Jack Riley
8448333.0,Rip Riopelle
8448334.0,Vic Ripley
8448335.0,Bob Ritchie
8448336.0,Dave Ritchie
8448344.0,Alan Rittinger
8448345.0,Bob Rivard
8448346.0,Gus Rivers
8448347.0,Wayne Rivers
8448348.0,Garth Rizzuto
8448349.0,Mickey Roach
8448350.0,Claude Robert
8448353.0,Phil Roberto
8448354.0,Doug Roberts
8448356.0,Jimmy Roberts
8448357.0,Fred Robertson
8448358.0,George Robertson
8448363.0,Greg Joly
8448364.0,Stan Jonathan
8448366.0,Brad Jones
8448367.0,Jimmy Jones
8448370.0,Tomas Jonsson
8448371.0,Doug Robinson
8448372.0,Earl Robinson
8448373.0,Mike Robitaille
8448374.0,Bob Joyce
8448380.0,Chris Joseph
8448381.0,Anthony Joseph
8448382.0,Curtis Joseph
8448383.0,Earl Roche
8448387.0,Timo Jutila
8448394.0,Kevin Kaminski
8448399.0,Ed Kea
8448400.0,Dennis Kearns
8448401.0,Mike Kaszycki
8448403.0,Anders Kallur
8448406.0,Mark Kachowski
8448408.0,Hannu Kamppuri
8448410.0,Doug Keans
8448411.0,Steve Kasper
8448412.0,Jari Kaarela
8448413.0,Ed Kastelic
8448415.0,Mike Keane
8448416.0,Alexei Kasatonov
8448419.0,Dan Keczmer
8448420.0,Rick Kehoe
8448421.0,Des Roche
8448422.0,Jarmo Kekalainen
8448427.0,Leon Rochefort
8448428.0,Harvey Rockburn
8448429.0,Eddie Rodden
8448433.0,John Rogers
8448434.0,Bob Kelly
8448435.0,John Paul Kelly
8448437.0,Dale Rolfe
8448438.0,Larry Romanchych
8448439.0,Doug Rombough
8448440.0,Doc Romnes
8448443.0,Len Ronson
8448444.0,Bob Kelly
8448446.0,Paul Ronty
8448449.0,Dean Kennedy
8448455.0,Sheldon Kennedy
8448456.0,Art Ross
8448458.0,Jim Ross
8448459.0,Roly Rossignol
8448460.0,Randy Rota
8448462.0,Sam Rothschild
8448464.0,Bobby Rousseau
8448467.0,Alan Kerr
8448468.0,Dave Keon
8448469.0,Reg Kerr
8448471.0,Tim Kerr
8448474.0,Veli-Pekka Ketola
8448479.0,Ian Kidd
8448481.0,Sergei Kharin
8448483.0,Darin Kimble
8448484.0,Dmitri Khristich
8448487.0,Kris King
8448489.0,Derek King
8448490.0,Petr Klima
8448491.0,Terry Kleisinger
8448494.0,Bill Kitchen
8448495.0,Orest Kindrachuk
8448498.0,Mike Kitchen
8448499.0,Scott King
8448501.0,Ralph Klassen
8448503.0,Mark Kirton
8448505.0,Kelly Kisio
8448515.0,Gord Kluzak
8448516.0,Scot Kleinendorst
8448517.0,Roger Kortko
8448518.0,Neil Komadoski
8448519.0,Joey Kocur
8448520.0,Chris Kontos
8448521.0,Steve Konroyd
8448523.0,Jim Korn
8448524.0,Jerry Korab
8448525.0,Mike Korney
8448526.0,Cliff Koroll
8448529.0,Chris Kotsopoulos
8448533.0,Doug Kostynski
8448534.0,John Kordic
8448535.0,Olie Kolzig
8448536.0,Dean Kolstad
8448538.0,Don Kozak
8448539.0,Nick Kypreos
8448541.0,Dale Krentz
8448542.0,Robert Kron
8448543.0,Frantisek Kucera
8448547.0,Dale Kushner
8448548.0,Vladimir Krutov
8448549.0,Todd Krygier
8448553.0,Bob Kudelski
8448554.0,Uwe Krupp
8448555.0,Richard Kromm
8448563.0,Mark Kumpel
8448566.0,Mike Krushelnyski
8448567.0,Stu Kulak
8448568.0,Tom Kurvers
8448569.0,Jari Kurri
8448571.0,Ken Kuzyk
8448577.0,Jim Kyte
8448584.0,Bobby Rowe
8448585.0,Ronnie Rowe
8448586.0,Gino Rozzini
8448589.0,Bernie Ruelle
8448595.0,Yvon Labre
8448599.0,Dan Labraaten
8448600.0,Francois Lacombe
8448603.0,Normand Lacombe
8448605.0,Paul Runge
8448606.0,Duane Rupp
8448607.0,Church Russell
8448612.0,Andre Lacroix
8448613.0,Gary Sabourin
8448614.0,Richard Laferriere
8448615.0,Pierre Lacroix
8448616.0,Randy Ladouceur
8448617.0,Barry Salovaara
8448622.0,John Leclair
8448624.0,Guy Lafleur
8448626.0,Pat LaFontaine
8448627.0,Jason Lafreniere
8448628.0,Mark Laforest
8448631.0,Bob Laforest
8448633.0,Mike Lalor
8448637.0,Tom Laidlaw
